motif_id,motif_name,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M4882-1.02,CG8281,-6.433236764332623e-05,6.433236764332623e-05,0.0009324128829544833,0.001236997752508456
M5009-1.02,hkb,6.413287631790399e-05,6.413287631790399e-05,0.0008620259630614383,0.0011659468987145663
M4919-1.02,Max,6.395064049603323e-05,6.395064049603323e-05,0.0010478646038311586,0.0013553220361532756
M5030-1.02,Hnf4,-6.357309644154284e-05,6.357309644154284e-05,0.0007764982592251749,0.001009326540449104
M5182-1.02,scrt,6.341347510969757e-05,6.341347510969757e-05,0.0010761423923857589,0.0014097459552789703
M4725-1.02,da,6.133950119190358e-05,6.133950119190358e-05,0.0006292328553944265,0.0008447898711869007
M4872-1.02,CG5953,-6.088219228850887e-05,6.088219228850887e-05,0.0005627612616975249,0.0008041036557552749
M4722-1.02,ab,-6.037723941408953e-05,6.037723941408953e-05,0.001243403157395276,0.0016366553956642948
M5224-1.02,tai,5.912266251328638e-05,5.912266251328638e-05,0.00067345906616708,0.0009149020253857804
M4974-1.02,fru,5.868426561428052e-05,5.868426561428052e-05,0.00109797015291513,0.0014607414113824674
M5102-1.02,Med,-5.866733780068495e-05,5.866733780068495e-05,0.000913610556059982,0.0013658123364167758
M2252-1.02,H2.0,-5.848210689012884e-05,5.848210689012884e-05,0.000601412243494821,0.0007609673850420349
M4724-1.02,ac,5.8164060714878235e-05,5.8164060714878235e-05,0.000923966119079642,0.0012888411467148746
